Id,Ball_Control,Dribbling,Marking,Sliding_Tackle,Interceptions,Acceleration,Speed,Stamina,Strength,Balance,Agility,Jumping,Heading,Shot_Power,Finishing,Freekick_Accuracy
15100,49,53,21,28,21,72,77,58,50,62,73,42,38,68,63,64
14801,43,34,58,61,62,59,62,67,63,70,67,82,59,39,21,37
14458,58,57,44,34,31,62,66,81,62,74,85,58,33,60,70,56
11693,58,76,15,21,12,60,62,51,56,73,57,51,59,75,70,32
2057,75,74,33,21,54,75,67,67,74,62,77,56,71,71,57,76
14894,61,63,33,33,20,69,68,52,57,68,66,36,48,62,59,41
13680,54,42,61,60,57,60,54,70,67,55,47,70,60,43,33,36
10001,62,62,23,27,27,69,69,64,60,73,68,69,63,65,67,39
5219,65,67,67,68,63,84,77,85,76,70,78,77,53,78,48,70
2496,70,61,72,72,78,52,54,77,72,68,67,72,69,67,56,54
11732,52,33,61,63,65,66,55,60,68,60,41,75,70,38,34,20
10723,53,61,59,69,67,63,56,65,52,70,58,60,62,29,26,34
17363,20,16,14,15,19,44,40,55,52,62,39,58,15,20,17,15
6094,62,67,19,18,21,79,84,69,75,63,78,76,67,79,70,69
11047,48,33,62,65,58,53,59,71,73,63,57,72,61,42,32,26
6273,71,72,24,19,40,70,77,64,72,71,74,72,67,78,62,70
13389,57,54,57,57,57,74,72,59,55,72,69,35,53,59,38,55
12490,33,26,14,14,24,46,53,28,64,43,56,64,16,14,16,14
14666,26,20,47,58,72,37,33,64,93,32,41,47,69,33,16,27
13282,62,70,33,31,27,79,77,64,57,76,70,63,55,62,58,60
9414,65,61,65,65,64,72,66,71,68,70,60,65,58,69,45,63
10358,71,70,23,24,32,81,85,59,60,76,82,82,48,56,58,42
6216,77,51,68,74,75,55,65,63,71,57,70,82,71,59,45,51
8378,67,59,47,56,65,57,53,75,57,74,66,71,46,70,57,71
8290,70,74,20,11,29,78,90,75,81,61,76,91,54,63,65,47
7983,65,68,20,12,12,90,85,83,56,77,88,59,44,58,64,30
3805,68,70,68,69,74,68,66,83,78,68,63,78,64,74,65,62
3879,66,72,57,71,73,85,86,79,67,69,76,80,56,73,50,47
14376,59,60,46,40,54,83,80,52,54,71,82,51,42,63,52,48
5651,65,74,22,29,23,85,90,85,65,80,91,62,55,67,65,38
13852,56,46,59,58,62,67,64,70,54,62,72,52,42,37,20,17
6117,64,67,32,28,38,74,77,80,85,62,70,83,68,67,64,47
10315,65,62,64,66,55,68,75,76,64,71,72,62,53,49,49,46
985,68,61,77,77,78,55,68,78,78,59,63,70,69,79,30,39
7449,69,69,33,31,38,74,77,73,64,57,69,74,58,69,61,62
6971,45,33,70,67,67,67,69,69,77,42,44,43,66,56,19,26
8370,65,58,65,70,62,68,68,80,64,69,67,75,63,59,41,41
10938,64,62,44,47,53,75,72,74,70,76,74,72,54,69,51,67
5816,68,72,24,19,27,90,83,68,57,76,81,69,37,71,61,72
12080,53,48,59,62,60,55,63,70,81,64,50,70,63,45,29,36
881,80,77,66,74,81,68,66,87,67,81,79,74,56,56,46,61
9703,63,70,12,12,14,56,55,59,60,72,57,73,55,66,67,30
12379,62,60,21,12,33,64,66,73,81,65,56,59,59,67,65,19
5555,70,68,18,22,23,65,55,53,50,42,60,51,56,63,65,55
3014,71,72,21,23,33,72,61,75,65,65,75,72,82,75,71,43
11111,35,17,15,16,20,40,44,33,55,67,36,58,20,26,13,18
16566,42,45,50,53,52,72,69,55,65,47,59,56,50,20,38,33
4333,57,52,68,74,63,64,72,79,82,56,68,90,76,42,23,48
16304,57,52,58,49,55,59,58,46,51,72,53,63,61,45,32,41
377,24,13,13,14,11,46,34,30,57,49,54,62,12,21,11,12
16672,17,9,8,10,10,31,15,24,38,42,22,62,11,17,6,14
16193,21,12,10,14,23,48,45,45,70,38,30,70,11,21,15,14
4326,70,72,70,66,72,75,69,85,69,74,78,67,66,76,54,55
15362,60,53,22,15,18,47,61,51,56,62,56,64,61,58,64,41
11338,73,70,27,46,25,70,66,72,70,67,70,52,49,63,68,47
3440,53,50,74,71,68,62,65,73,86,45,37,82,67,60,38,36
16787,49,53,16,17,23,78,79,59,56,81,80,69,49,42,60,33
12857,64,57,24,25,22,72,69,61,72,58,56,49,41,58,54,49
5099,76,78,22,34,41,82,80,76,64,72,72,69,60,69,70,60
2783,74,69,66,69,70,66,70,81,70,72,67,67,59,81,62,80
16855,34,50,52,58,53,76,84,61,65,85,57,64,44,29,21,34
9235,70,66,52,55,56,66,62,81,78,59,72,68,49,60,60,72
15376,66,71,52,55,55,71,74,58,66,51,33,63,35,40,17,39
10526,64,66,62,58,62,71,69,72,70,61,77,60,58,64,59,60
13174,62,68,18,28,16,86,82,73,39,72,92,63,29,67,44,53
14498,49,51,55,55,57,69,73,72,75,49,48,55,54,53,46,32
7715,66,67,59,54,69,55,68,92,75,59,56,61,56,49,48,38
15711,51,45,26,26,23,67,59,69,75,47,49,67,64,59,58,36
17352,17,21,19,20,23,45,44,35,52,66,38,57,21,21,21,18
7904,71,63,74,65,48,67,74,73,52,72,72,59,43,64,49,66
1062,78,75,77,77,70,76,77,77,71,75,69,72,58,79,43,87
6015,71,70,58,68,67,79,76,69,60,80,68,71,59,58,57,55
12757,57,27,73,58,62,45,57,65,63,51,52,41,64,52,32,45
14432,58,59,54,58,62,78,74,81,82,82,63,74,56,63,40,38
7967,53,45,61,67,53,40,33,62,91,34,32,81,72,49,29,31
4866,65,67,61,63,62,87,85,86,72,68,78,83,58,66,61,32
17098,39,49,47,52,49,66,72,56,37,75,64,62,40,24,29,32
14159,57,54,53,55,65,62,65,64,67,69,67,72,74,52,37,41
16160,20,18,13,14,14,33,37,28,55,43,46,63,17,20,11,14
11897,52,49,60,61,74,63,68,65,72,70,64,48,48,71,46,42
13136,44,29,61,59,66,54,69,64,71,42,43,73,58,38,17,33
13555,55,61,57,61,56,69,67,69,56,77,76,72,48,45,24,36
10457,64,65,56,64,59,74,68,90,63,64,71,80,58,66,43,69
996,80,80,49,61,69,79,79,78,72,78,77,66,58,77,60,68
10310,62,56,64,62,66,68,74,75,71,71,68,71,63,53,41,40
10281,62,64,53,63,51,86,85,86,59,77,74,65,52,72,41,65
9944,61,63,69,67,62,65,72,75,70,68,64,76,58,34,22,26
11071,63,63,52,57,48,65,64,66,63,70,68,65,58,59,47,50
1347,79,81,58,52,58,77,72,72,55,82,76,53,50,59,65,72
14059,29,9,6,17,20,49,47,41,51,42,50,59,20,16,15,11
1303,76,64,58,76,77,62,67,67,75,69,71,74,63,79,55,68
11514,64,66,34,41,43,64,64,74,71,72,73,74,44,54,54,42
639,75,74,78,80,79,79,83,77,69,74,73,70,68,72,47,52
4299,70,72,64,59,68,76,68,80,62,82,84,70,47,63,49,56
16545,51,56,52,53,46,61,65,62,55,65,60,56,56,55,35,44
9401,64,63,54,54,55,74,77,82,70,74,75,63,55,68,66,58
9885,17,15,18,13,20,43,48,16,66,46,31,55,11,25,17,16
17395,38,41,45,51,44,68,66,74,70,68,65,66,41,30,22,28
9316,49,43,67,61,64,68,62,73,80,52,58,77,57,16,17,49
191,87,89,10,13,24,85,83,68,54,84,89,63,41,83,70,78
16128,13,8,8,11,16,46,45,39,72,36,38,64,7,22,6,10
7592,73,69,15,24,19,64,67,76,58,75,76,65,55,70,64,59
5793,69,67,17,15,23,83,81,59,79,74,77,74,58,70,72,32
16681,51,57,43,50,50,78,74,58,50,67,62,60,40,32,30,42
6424,41,46,68,65,71,61,60,71,77,59,63,73,74,53,42,45
3388,68,67,70,69,62,82,82,92,65,73,79,69,41,69,52,70
739,24,16,17,12,15,59,58,36,72,47,63,72,13,74,14,69
8305,62,66,24,22,36,96,95,59,62,63,73,72,50,65,63,29
6029,54,27,70,69,66,75,75,71,71,74,70,92,64,57,13,18
10599,53,46,62,61,61,68,68,72,83,54,64,62,64,41,32,31
15192,62,48,56,53,53,68,66,63,65,69,55,73,61,42,22,20
14947,52,51,51,61,52,70,74,66,55,69,67,61,54,49,27,45
15987,58,57,50,54,51,75,67,66,53,75,79,70,44,36,26,27
6420,70,67,37,44,45,65,64,61,57,63,67,65,63,69,65,67
15430,56,58,35,39,49,74,75,54,56,62,60,71,50,50,55,36
10914,37,25,63,62,58,52,53,66,90,54,34,68,58,22,18,28
4146,70,72,30,30,26,91,92,86,62,88,88,68,39,75,60,66
5011,68,56,69,63,70,69,68,74,67,54,71,65,57,59,33,53
2458,16,18,12,14,15,57,53,28,59,56,32,72,14,24,12,24
6708,70,69,35,32,46,78,78,64,58,68,75,64,48,70,67,56
3079,69,69,78,74,76,69,72,72,64,79,79,72,61,66,25,43
7055,70,69,60,63,62,82,92,67,72,75,64,56,53,67,15,53
10689,62,66,18,19,20,68,72,72,64,70,67,68,59,58,67,22
12907,22,19,17,18,24,41,34,45,53,56,32,58,24,40,15,18
17444,35,39,46,53,50,56,64,62,60,72,60,78,46,34,21,23
11679,65,71,54,48,59,78,82,77,67,81,77,55,58,76,45,47
10861,56,47,66,58,58,54,64,75,77,70,61,63,55,40,28,34
3506,64,63,24,23,44,67,68,71,80,51,63,75,71,74,72,67
10369,64,61,14,26,30,78,88,68,66,60,73,72,58,63,63,39
11504,60,60,64,61,67,75,69,73,58,62,73,65,66,49,29,37
6562,18,12,8,14,9,26,27,24,61,53,50,54,12,20,9,11
7346,51,39,68,62,68,50,55,54,89,45,53,63,70,55,37,31
1992,23,13,17,17,10,43,31,41,49,23,31,63,10,21,11,12
11926,68,68,36,38,32,72,69,51,48,91,79,50,45,59,55,53
15647,46,41,20,21,23,52,53,64,75,63,54,82,68,61,58,34
3533,75,76,64,70,71,87,90,75,79,72,78,70,64,69,51,51
7712,21,20,14,11,19,41,44,23,66,57,39,55,16,16,16,18
8588,41,39,64,68,63,51,60,58,83,45,44,60,65,44,26,35
14357,42,40,56,59,56,54,54,34,77,43,45,53,62,36,23,23
16795,26,14,17,16,25,41,41,36,58,51,33,54,19,25,20,19
3269,71,70,68,66,76,68,68,76,68,64,74,75,73,66,59,55
1276,80,78,24,19,25,86,79,66,56,82,88,76,72,75,79,61
15333,55,44,48,45,55,50,61,57,62,67,47,58,45,48,34,41
13831,66,68,50,52,56,78,75,66,72,48,62,71,56,62,43,30
9581,53,39,62,62,60,34,46,57,92,34,50,70,67,55,29,12
5978,68,69,65,68,59,73,78,79,73,65,69,73,65,81,52,73
1444,78,76,22,24,23,78,78,76,76,74,78,76,73,70,76,60
12409,26,14,15,12,18,37,54,36,64,40,51,54,13,29,14,15
13818,57,54,28,28,31,68,72,75,78,65,70,73,60,64,58,51
12078,58,53,59,58,65,73,75,81,69,65,70,75,62,24,31,26
5315,73,67,20,12,35,68,73,64,68,65,74,66,68,73,70,51
3474,66,63,75,71,75,74,73,84,62,72,68,71,62,42,22,40
8804,60,57,19,15,15,86,77,59,46,76,78,60,68,70,69,37
13541,52,57,11,12,17,64,64,54,56,69,62,70,68,56,67,28
15936,53,42,56,55,49,64,59,68,57,68,50,57,52,43,32,30
17492,11,13,8,13,8,29,16,21,59,57,22,50,10,20,9,13
11198,66,67,63,60,61,70,77,75,60,79,80,80,43,48,43,65
6890,72,76,34,32,50,79,68,68,33,92,90,65,33,63,59,65
15468,20,14,13,13,20,30,33,34,70,28,22,39,17,31,14,12
13632,61,53,49,50,57,56,53,74,68,69,63,76,54,50,34,51
16456,19,15,19,19,19,45,43,23,44,29,33,52,12,21,21,13
12317,67,70,42,47,52,71,68,74,56,72,71,35,29,59,57,62
9221,58,63,63,65,59,79,86,69,58,69,78,67,52,42,28,33
5809,75,75,17,12,20,85,85,66,63,77,80,58,62,76,58,32
13153,64,58,60,61,56,75,73,74,58,84,81,72,48,38,35,15
15021,60,55,38,42,48,71,73,54,57,70,73,63,46,56,53,50
7339,65,58,65,67,67,69,71,70,67,67,68,64,60,55,42,46
11057,58,53,63,65,60,63,63,61,74,51,59,60,60,57,40,55
1776,57,60,76,78,78,79,79,78,84,58,69,88,74,62,20,36
9890,67,72,14,21,15,83,80,58,51,78,83,43,30,67,50,29
2971,19,16,14,14,19,32,34,45,73,41,47,59,22,37,11,13
15136,57,58,22,16,18,79,78,57,39,79,76,60,59,61,60,33
6197,67,61,71,71,67,76,68,69,65,67,75,71,63,65,35,61
4747,72,65,64,70,72,59,60,66,62,59,58,54,51,71,67,67
3174,73,67,70,68,74,48,51,68,72,72,65,75,74,75,63,72
12265,65,73,40,45,57,64,75,41,61,61,79,60,60,58,63,44
3754,62,65,46,47,57,69,70,75,81,64,42,86,77,76,63,52
838,74,74,75,79,74,65,55,92,77,55,49,74,70,73,64,30
17159,46,52,34,48,46,69,67,60,56,67,51,59,46,51,30,33
9772,50,51,68,62,61,64,46,54,77,64,34,64,61,55,34,46
7975,65,62,39,36,48,91,92,75,74,72,71,70,57,58,64,48
7264,49,30,64,61,62,34,55,75,93,30,45,74,65,23,21,30
9981,64,60,61,62,65,62,65,80,65,67,61,72,56,47,40,42
338,79,74,22,28,42,69,78,79,78,58,69,68,80,78,85,54
4627,73,71,42,38,43,63,60,60,57,77,79,58,48,69,62,77
2707,75,73,30,53,56,87,88,70,60,79,86,80,71,80,52,66
15527,53,58,15,14,14,67,65,60,61,61,68,65,58,57,60,38
1870,73,75,71,75,71,83,78,82,75,79,77,71,53,85,61,77
14218,47,50,48,53,55,90,90,70,47,78,78,78,56,28,29,34
15048,52,48,15,13,20,66,72,71,51,67,69,66,61,55,61,35
2132,75,78,35,40,42,85,86,82,65,74,82,72,57,71,66,46
1642,75,61,70,73,77,58,66,75,71,64,51,78,76,43,35,38
16463,55,48,50,44,53,63,60,57,56,69,62,60,39,46,47,42
16583,50,56,34,35,40,74,74,63,55,68,72,56,39,54,55,31
2106,77,74,65,57,69,70,66,76,70,77,79,58,55,66,68,74
1514,84,82,21,16,32,77,75,66,68,64,77,74,68,74,74,57
12654,67,62,40,31,40,61,64,85,74,58,60,48,55,62,55,52
16725,22,14,13,16,11,54,42,23,54,43,48,56,15,23,18,17
7660,75,72,35,23,45,72,71,60,74,75,62,58,56,71,50,68
10448,63,55,63,64,63,73,74,65,67,68,58,68,64,52,37,35
5974,65,71,61,64,72,83,84,73,63,66,72,68,49,55,56,42
1025,77,76,26,25,39,76,75,70,67,68,74,80,71,77,77,57
10041,68,73,31,34,43,76,76,41,53,72,79,66,41,63,60,56
395,88,86,17,28,31,90,92,75,78,77,79,66,58,75,73,52
6594,70,73,23,25,23,67,60,74,62,65,50,54,57,60,62,75
13135,66,59,56,58,53,68,70,69,75,57,63,68,64,46,48,54
14541,63,56,58,64,65,43,39,51,66,74,58,47,51,65,50,72
2135,78,81,19,12,13,79,77,70,56,79,84,72,65,63,77,71
818,77,77,60,66,76,67,63,86,56,91,79,78,44,63,62,50
2010,81,77,31,26,47,67,68,55,73,70,72,70,61,81,76,71
14464,57,68,14,22,29,59,67,53,50,63,63,46,46,50,50,52
11295,67,65,41,49,36,75,67,67,58,68,75,65,50,68,55,60
11932,60,64,26,30,52,76,73,55,47,78,68,69,49,58,60,54
16229,55,43,51,56,55,41,44,52,60,58,50,47,55,47,41,43
13009,63,56,60,64,57,66,77,60,69,61,68,60,52,26,33,26
9492,66,67,35,41,58,75,76,65,65,80,81,54,47,69,62,35
4043,65,60,69,68,70,70,78,72,77,51,54,87,66,65,20,23
9538,65,66,28,29,25,67,73,65,70,92,88,92,58,70,65,51
8337,74,72,39,19,43,84,82,82,67,72,84,76,56,73,65,45
7373,62,58,64,65,64,59,67,84,85,59,56,72,67,59,43,46
14746,13,7,8,12,11,32,22,27,44,45,23,62,12,18,6,12
6132,70,59,16,19,24,47,51,82,90,31,48,60,83,70,66,38
13720,63,60,18,20,23,60,57,61,64,56,55,50,55,64,62,61
2305,66,64,73,76,73,74,63,73,78,61,72,75,74,74,19,71
6706,65,60,17,14,12,66,71,59,72,54,67,74,74,66,68,26
16291,54,53,49,55,54,65,63,52,55,67,55,64,45,49,29,28
15181,20,16,9,13,15,44,42,35,40,53,39,60,17,22,10,15
3414,74,71,68,72,68,68,77,79,68,71,66,55,59,81,52,73
7640,65,72,21,29,25,73,59,63,62,51,58,57,58,58,60,59
10475,59,64,33,31,23,84,90,72,58,60,80,62,49,64,59,53
3125,74,72,56,62,33,86,89,67,63,73,85,59,58,70,68,51
17399,18,9,6,12,6,27,24,17,69,25,32,38,11,22,6,14
16700,54,51,46,51,45,60,58,64,56,73,52,55,52,44,39,57
6816,72,70,28,35,23,82,82,57,49,79,80,62,48,59,66,46
9025,64,68,58,62,55,82,80,77,51,76,71,33,48,55,48,51
1658,73,72,15,16,20,84,83,82,68,69,83,67,72,74,77,40
9894,66,67,52,46,61,48,66,61,90,54,47,32,63,65,55,56
9909,38,36,65,61,68,40,34,56,83,38,39,64,68,39,17,25
7016,63,58,20,24,27,67,64,54,84,58,61,61,68,71,72,35
5987,67,66,52,53,52,69,74,55,58,68,65,59,59,70,69,72
875,81,83,19,27,40,73,69,64,56,72,78,62,47,76,77,78
4875,58,56,71,72,66,53,66,61,81,40,43,60,70,57,28,32
17366,55,54,55,45,44,63,60,57,59,76,61,59,41,49,43,45
10473,60,65,59,60,60,81,74,75,71,75,74,71,55,50,41,69
2004,19,16,12,12,17,40,42,31,72,45,47,71,14,22,12,12
1011,77,76,72,78,76,75,75,89,75,75,75,67,56,78,57,64
2014,77,76,42,37,46,74,72,75,62,74,71,42,62,74,66,74
2058,73,72,55,57,66,88,82,76,60,75,81,53,43,63,64,60
16685,45,53,49,52,48,75,71,61,42,87,64,59,52,28,32,36
1320,83,86,25,18,20,84,74,68,57,92,90,52,44,68,62,59
10446,44,33,63,62,62,66,63,64,72,62,62,71,70,42,35,48
6023,67,62,61,64,75,78,76,74,74,59,66,76,71,51,30,24
1715,73,77,50,44,44,87,86,81,64,79,86,65,56,71,66,61
119,63,59,83,86,85,79,83,81,84,65,76,86,79,55,33,43
8730,65,68,64,62,68,79,75,72,69,77,74,70,55,59,51,45
2781,72,74,66,71,64,85,87,79,81,74,75,79,62,68,54,46
3318,70,72,29,34,36,78,77,72,32,79,81,60,43,69,65,66
1042,81,80,26,29,31,89,88,69,67,68,77,74,64,78,72,67
9379,64,63,49,53,49,77,80,65,65,70,72,71,49,72,58,67
17324,35,23,43,57,53,61,64,54,43,69,47,66,53,36,26,23
9165,65,67,15,15,19,72,71,64,59,66,63,64,59,71,69,53
4699,68,36,65,73,74,48,44,52,83,39,38,42,77,57,37,45
15030,25,14,14,15,22,50,60,35,68,55,44,54,12,26,20,11
12705,54,51,58,57,66,66,66,86,53,86,63,82,49,42,45,31
2548,74,73,73,74,74,69,68,74,71,67,69,64,67,69,53,68
17476,47,47,30,48,22,67,63,46,43,83,57,56,37,45,37,44
13365,59,66,18,17,17,74,76,70,56,77,78,66,44,68,62,36
2022,74,69,62,57,65,63,68,83,75,61,65,73,80,80,75,51
13629,59,66,45,57,49,77,71,62,53,72,58,57,61,68,34,45
7912,61,71,22,24,34,74,73,62,56,72,77,78,52,57,63,74
11887,60,65,55,60,62,85,79,71,50,61,84,58,58,63,58,44
4153,72,63,69,68,71,55,35,71,73,61,54,67,46,66,36,46
14040,60,61,20,23,11,69,68,66,59,69,70,54,56,65,63,39
4360,68,70,63,69,70,68,52,82,73,63,73,65,69,66,63,63
9486,69,63,66,62,65,63,62,71,76,57,59,62,63,59,46,48
16534,51,49,45,49,51,71,73,73,57,74,58,66,49,56,35,43
17579,35,37,13,15,10,60,63,55,36,61,58,64,37,42,48,23
5421,63,60,71,72,71,72,67,80,78,71,56,72,63,32,40,38
13218,54,42,59,52,57,61,70,57,74,54,58,63,62,15,16,16
8062,22,19,12,16,24,48,49,38,68,55,55,65,18,23,14,21
14339,56,55,21,21,24,54,55,65,83,34,58,61,60,64,62,24
16072,53,45,13,11,15,66,64,52,67,67,65,67,53,55,56,33
1338,21,11,14,10,16,41,45,34,68,24,43,62,14,18,17,14
7988,64,65,65,66,63,66,69,64,74,59,62,81,70,63,45,44
15087,34,32,54,65,61,65,60,64,60,70,46,71,54,47,26,31
11653,62,57,65,67,53,32,32,45,61,72,69,56,48,65,43,41
5727,67,68,18,21,21,67,69,80,74,60,68,76,75,71,70,39
7382,72,62,44,37,36,83,87,53,69,75,75,81,56,67,69,53
4603,70,63,65,58,64,53,53,60,57,78,72,76,53,71,66,68
8352,67,66,23,24,55,77,74,66,71,92,85,65,60,61,58,63
16775,57,55,21,26,17,67,71,48,55,65,58,49,42,59,54,44
8617,67,71,21,31,23,83,74,66,44,78,78,67,39,71,62,46
12709,12,5,9,12,9,19,27,26,50,49,36,64,14,23,8,13
4544,68,64,70,70,74,64,63,66,75,55,69,73,71,57,43,52
3036,71,75,44,43,44,84,84,76,73,69,77,64,63,74,71,58
15242,54,45,50,46,45,45,75,69,84,41,37,58,67,67,49,29
16036,44,56,18,14,12,51,52,52,77,56,62,71,62,57,59,25
3200,75,72,61,63,61,73,74,74,58,80,72,64,45,73,65,64
13549,53,46,57,62,64,64,66,81,58,73,67,58,49,43,36,38
12602,67,66,29,27,29,77,77,52,48,76,76,64,50,64,55,59
15999,15,7,9,14,7,30,27,28,52,46,31,62,11,20,5,14
16451,22,14,18,19,17,43,41,58,67,45,38,56,19,17,13,14
3444,17,11,17,17,19,28,40,38,76,31,33,39,15,17,11,18
5464,55,31,71,67,63,51,54,55,83,46,56,72,74,61,44,44
6206,66,65,71,70,66,75,69,73,71,80,72,87,60,27,36,30
10411,56,53,63,65,60,53,47,86,77,65,77,87,62,57,34,26
6059,67,61,64,62,67,71,72,85,71,67,65,68,59,60,46,49
17135,32,46,42,54,49,81,81,57,44,70,76,56,38,29,27,27
8831,60,61,61,63,64,68,76,80,76,56,65,61,60,65,35,42
9140,64,67,20,19,22,65,72,72,70,64,64,71,64,70,66,39
9092,66,67,22,24,26,91,82,70,64,87,89,76,37,55,54,52
3096,30,11,13,12,13,46,40,32,71,36,57,65,13,26,12,13
6814,66,62,14,21,22,80,77,75,77,66,64,68,58,72,66,48
6151,65,60,64,69,66,68,75,77,62,66,63,58,56,59,40,62
1454,81,80,23,25,46,84,77,60,65,81,86,80,67,77,68,69
9463,43,33,64,63,66,40,34,58,80,48,46,80,61,42,23,18
476,83,81,32,34,39,74,71,79,69,76,76,66,54,79,79,69
1876,70,71,69,70,74,78,76,87,69,76,76,70,68,74,57,63
10068,66,70,30,28,32,78,75,70,68,66,73,59,59,70,60,40
7485,67,64,33,27,31,64,66,84,73,71,74,91,76,68,67,48
3976,74,72,42,51,59,75,72,67,35,84,85,45,49,73,56,27
16529,41,44,57,66,55,68,54,60,75,46,56,56,43,26,23,30
2940,50,46,77,73,69,54,54,64,81,60,32,81,69,56,31,33
14682,50,50,20,13,11,85,88,55,70,59,83,66,61,53,63,30
6657,74,69,29,22,23,70,65,59,45,82,68,56,58,63,76,58
8230,66,59,66,65,64,70,68,80,61,63,71,75,50,48,38,44
1925,79,72,60,63,58,69,68,76,69,80,83,62,56,76,64,80
16509,52,55,36,33,29,69,67,66,51,82,65,67,39,59,40,51
6038,61,30,68,67,66,52,51,64,78,49,50,68,71,63,24,16
9533,58,67,65,65,59,66,71,82,63,69,62,82,62,46,31,59
5371,72,73,21,25,29,73,71,70,53,72,75,67,58,61,60,61
8510,64,58,44,54,51,54,65,78,76,51,56,31,50,79,51,73
3212,59,68,73,73,73,52,51,66,67,76,51,70,55,54,45,61
16106,34,27,54,61,51,63,62,63,65,57,40,68,62,37,20,24
10111,67,67,62,63,61,77,53,68,71,63,68,70,60,67,56,59
4084,70,65,70,73,75,69,67,80,64,66,61,85,45,55,44,53
14068,55,41,57,58,53,64,65,66,68,58,62,55,44,35,27,48
1116,18,14,17,10,12,47,34,40,52,35,69,67,22,25,12,10
16409,53,45,20,14,25,73,72,58,41,73,66,55,49,62,57,32
324,76,74,25,28,38,69,75,78,94,72,67,86,84,85,83,58
16001,55,55,14,20,19,75,75,60,56,68,59,64,55,60,55,31
977,80,72,57,67,69,67,66,70,66,64,70,65,64,71,73,57
10009,21,12,16,12,21,50,48,31,63,50,34,70,14,19,15,15
10626,62,62,16,20,40,64,66,63,75,67,62,72,67,71,62,48
3055,48,32,73,71,71,66,71,76,84,61,55,76,74,64,24,37
2394,72,72,67,64,73,79,81,77,72,71,75,74,57,74,62,76
12948,62,60,59,62,59,66,67,60,65,64,65,60,48,56,41,33
3596,75,73,69,52,75,75,72,74,62,81,73,81,42,60,46,68
3609,62,58,71,66,71,44,51,73,75,58,60,80,77,68,41,54
11261,66,68,58,57,63,81,83,70,57,77,76,72,46,54,46,56
4804,69,78,21,23,23,83,82,67,61,71,77,72,45,73,63,33
10286,59,58,65,63,62,68,78,66,64,72,75,41,50,32,35,34
4339,72,67,64,62,68,64,65,80,69,80,70,55,52,77,46,68
8299,67,63,64,63,63,78,74,80,42,90,81,76,54,61,50,62
1863,74,74,19,21,24,87,85,71,80,68,84,74,73,73,73,60
2179,73,74,49,67,63,84,87,67,63,85,83,73,57,71,76,55
7268,68,75,12,17,28,89,88,59,63,75,79,52,20,75,55,59
11219,68,65,51,52,67,67,63,87,52,85,86,71,44,39,38,46
5056,70,72,17,12,14,74,74,57,63,71,73,67,66,66,69,48
10087,43,22,66,65,63,56,53,62,79,54,42,70,65,60,20,62
3872,64,59,69,65,65,58,63,69,82,42,52,64,74,68,44,37
10327,62,57,66,65,54,81,77,67,56,83,73,75,48,52,30,65
972,83,84,18,22,35,76,72,47,39,90,88,56,42,83,64,77
5606,69,66,16,14,16,65,66,71,76,65,58,66,71,69,68,50
5567,70,79,20,21,21,87,85,74,59,87,87,68,65,72,70,55
6335,64,59,53,64,66,68,69,81,72,60,73,72,52,72,43,51
8623,67,66,45,47,47,73,70,70,61,66,59,62,49,63,61,72
4040,63,57,68,72,72,61,70,73,77,57,61,71,70,44,20,33
16418,49,47,29,28,31,70,72,61,59,62,58,70,60,56,56,30
16194,60,54,40,48,43,66,69,73,60,76,55,55,48,48,28,33
3732,69,72,31,31,54,77,76,72,56,79,79,68,52,71,69,75
4839,54,56,70,69,69,74,73,66,74,64,62,83,67,35,23,20
9639,64,49,23,19,24,33,53,34,82,52,32,70,78,69,67,42
17269,50,56,18,12,18,76,73,55,38,76,58,62,36,54,50,33
11930,55,53,28,32,20,34,51,64,90,34,59,71,73,63,65,30
2628,68,63,73,72,73,71,72,77,72,74,61,73,71,63,39,42
3446,67,62,70,72,73,67,66,68,75,66,68,68,71,66,38,43
2404,69,72,15,22,33,88,89,70,53,87,91,62,53,81,73,79
4397,75,64,60,69,71,55,53,72,74,60,63,61,57,72,54,55
222,82,86,45,56,74,86,75,88,47,81,91,67,34,70,65,64
15860,12,9,9,15,12,36,46,44,64,41,30,59,12,33,8,11
16204,54,45,19,18,17,54,56,37,63,54,49,59,54,55,59,37
7340,71,69,20,22,46,78,67,64,74,69,73,75,63,68,65,35
513,21,15,18,12,17,44,43,33,55,50,50,62,13,23,17,13
6600,61,54,68,74,66,63,74,61,73,54,54,72,73,45,38,32
14065,48,22,56,55,54,57,56,59,68,53,42,71,61,39,19,25
10096,63,65,47,39,36,65,66,63,41,79,70,70,49,67,53,43
306,77,78,16,22,23,81,84,65,82,78,84,81,73,83,83,46
16473,59,63,19,12,16,80,78,62,54,68,40,63,49,53,54,26
7696,64,61,59,67,65,65,64,74,65,65,67,61,56,59,45,41
15973,35,22,10,14,16,25,17,19,50,45,31,67,13,35,14,11
2448,73,71,28,33,37,67,69,75,70,67,68,76,80,71,73,67
448,83,84,49,52,66,77,73,79,63,77,87,74,67,78,73,78
16003,57,57,19,20,17,75,75,59,41,81,84,64,41,65,58,57
2309,59,62,69,73,75,58,55,88,83,52,59,73,74,70,53,55
4703,61,62,72,73,73,67,66,73,72,59,51,71,71,51,45,57
9678,68,71,42,37,29,67,65,53,60,74,77,56,43,54,56,52
