Id,Name,Ball_Control,Dribbling,Marking,Sliding_Tackle,Interceptions,Acceleration,Speed,Stamina,Strength,Balance,Agility,Jumping,Heading,Shot_Power,Finishing,Freekick_Accuracy
7379,Iñigo López,55,46,71,56,62,33,38,57,75,44,57,79,79,32,27,24
14345,Mohammed Al Wakid,22,18,14,18,19,41,43,31,42,52,38,50,18,18,14,20
10710,Boubacar Kamara,58,49,61,60,60,63,66,74,72,71,51,67,63,52,30,40
9351,Anton Wede,66,65,43,49,57,76,66,77,61,84,81,70,42,62,53,62
17356,Jesse Devers,47,45,17,18,20,65,65,52,57,68,58,63,46,57,50,34
4834,Baptiste Santamaria,74,69,64,61,64,73,68,73,62,69,75,70,60,60,63,44
12378,Marco Aratore,63,66,56,44,44,67,69,65,56,81,60,60,57,63,55,56
10894,Juli Morrinhos,61,61,24,32,22,57,54,52,55,53,44,55,60,59,54,42
14324,Yu Cheong Yun,43,39,62,59,59,38,60,56,66,59,61,77,60,39,20,25
6485,Anton Ferdinand,46,51,68,68,68,62,64,63,73,60,62,81,70,55,35,42
15741,Kim Boo Gwan,63,60,49,45,55,58,51,50,48,59,56,47,50,53,56,32
16264,Jakob Lindström,55,57,53,53,46,66,62,68,53,71,63,59,39,31,29,27
16905,Marcus Mølvadgaard,52,51,15,15,15,65,67,53,56,63,58,62,46,55,55,29
7845,Mario Pavelic,66,62,72,74,53,77,74,73,63,71,74,70,48,54,53,47
2326,Chris Wood,69,66,32,29,40,62,68,72,85,50,51,62,75,80,76,54
10237,Omar Abdulaziz,59,46,59,64,62,68,66,90,71,65,75,58,67,58,32,48
11755,Federico Pérez,61,60,63,61,55,70,69,76,75,65,55,80,74,50,26,30
10354,Erik Cummins,28,11,14,17,22,51,48,36,64,58,56,69,11,37,13,12
14441,Charles Dunne,57,50,55,62,52,79,82,73,70,68,78,71,45,67,25,35
12129,Josh Sims,65,68,26,36,20,82,83,58,54,78,61,45,42,58,57,45
7766,Nelsinho,66,68,63,64,65,76,74,75,52,75,71,62,48,49,31,33
12955,Fausto Obeso,52,63,53,61,56,79,78,63,62,80,82,85,43,66,57,40
12610,Patrick Asmah,58,70,52,64,58,68,65,65,46,79,67,62,49,30,30,34
14950,Tommy O'Sullivan,63,57,47,45,42,72,69,63,57,68,64,61,50,53,44,43
6874,Patrick Banggaard,57,35,69,67,69,63,61,72,71,51,33,61,68,45,36,37
9472,Amin Nouri,64,62,65,61,66,77,77,82,71,73,63,58,49,72,39,51
16762,Regan Donelon,54,36,51,53,48,63,62,65,59,57,52,54,52,43,17,24
16067,Eliseo Miranda,58,55,40,44,45,61,65,63,56,70,62,56,50,53,31,45
8900,Lynden Gooch,70,69,47,50,31,82,79,59,65,78,57,54,51,64,56,58
11799,Janeiro Mutto,58,51,65,63,63,72,69,65,61,78,76,59,61,44,27,32
8826,Pablo Aguilar,66,55,66,64,62,76,69,68,34,79,70,75,61,60,53,41
263,Andrea Consigli,23,10,12,19,15,48,34,31,51,40,57,80,10,24,10,15
10114,Nicolás Bertocchi,63,64,55,57,58,50,58,75,74,51,59,40,78,69,57,42
3943,Marco Baixinho,55,42,70,70,72,54,63,61,81,52,47,73,59,71,23,29
7133,Javier Toledo,56,61,43,31,22,53,52,32,90,32,44,73,77,62,79,57
1533,Alan Kasaev,76,78,26,28,34,82,81,58,65,81,76,53,57,70,72,61
12768,Luis Paezinho,51,23,63,55,64,64,67,40,53,51,44,73,61,48,25,50
14313,Lefteris Choutesiotis,18,20,13,12,12,40,45,34,62,50,56,54,18,47,15,21
17499,Sean Kennedy O'Connor,52,56,38,43,25,63,65,50,57,70,68,51,36,48,43,43
10601,Josh Lillis,21,15,12,17,23,46,42,40,68,57,50,68,15,15,14,11
7338,Romain Vincelot,66,65,64,65,66,64,63,88,80,69,69,87,73,65,55,45
8679,Takumi Miyayoshi,62,59,15,19,15,76,80,66,59,79,76,90,68,72,66,29
1942,Juan Pablo Carrizo,24,13,14,11,20,59,48,31,65,60,56,75,12,23,10,13
7317,Tommy Rowe,66,66,67,65,65,74,75,80,60,71,79,64,57,57,53,53
12657,Asier Benito,65,63,18,15,18,66,68,61,56,66,57,64,57,60,62,35
6911,Pinillos,64,67,63,77,63,72,75,69,56,65,71,66,49,39,33,40
154,Mateo Musacchio,73,43,85,86,85,75,70,72,81,59,73,83,81,57,48,45
572,Eric Botteghin,64,44,83,74,79,38,34,72,90,39,36,79,78,59,25,43
1930,Gabriel Peñalba,77,77,66,60,72,52,55,75,89,54,53,32,66,73,64,64
8063,Rudy Camacho,62,55,64,67,66,58,57,64,76,55,53,67,67,39,30,30
843,Nahuel Guzmán,25,21,12,12,29,51,52,38,78,53,70,66,15,25,10,22
3648,Michael Morrison,53,29,75,73,67,55,50,75,81,64,58,71,72,47,23,37
15175,Aldo Araujo,61,63,29,26,28,68,84,53,32,93,76,59,42,54,49,45
15954,Fernando Quiroz,50,49,21,22,21,64,66,51,65,61,60,62,60,56,59,23
3381,Paddy McNair,65,65,73,72,73,65,68,71,75,63,60,74,72,58,48,36
935,Hirving Lozano,77,82,25,25,53,93,93,80,63,76,89,75,56,76,72,59
13036,Papa Diouf,60,63,21,24,18,81,90,70,71,67,75,70,44,66,58,34
3845,Thibault Giresse,78,72,41,23,34,60,54,47,36,83,74,26,36,67,66,76
9935,Bruce Kamau,64,67,23,30,23,89,91,69,46,62,84,63,44,62,60,36
12297,Kal Naismith,60,63,48,51,25,74,75,65,75,84,67,71,65,73,60,74
17277,Dean George,48,44,16,15,15,64,62,62,49,62,58,57,48,48,53,31
11702,Josué Dorrio,61,66,28,33,33,82,77,61,58,80,72,56,38,62,59,34
15988,Declan Rice,40,37,58,59,50,63,64,64,64,61,47,65,57,46,24,20
9775,Gastón Bottino,55,56,68,63,58,62,67,63,74,55,53,45,63,58,49,39
13703,Mark O'Hara,62,62,47,49,50,66,71,75,74,64,57,61,63,57,53,43
3427,Fahad Al Muwallad,68,74,30,28,45,92,92,84,59,63,77,77,58,78,66,48
11536,Daniel Mullen,55,33,62,66,67,52,53,62,73,47,49,73,46,41,23,26
901,Nigel de Jong,73,65,74,78,78,67,67,76,80,86,70,80,63,71,39,50
9525,Elmar Bjarnason,74,70,51,59,66,66,67,80,73,72,70,64,63,62,52,60
4478,Christian Bolaños,72,72,31,22,34,76,72,74,55,80,79,66,39,71,63,69
7943,Diego Silva,42,31,65,65,74,47,53,67,76,50,54,77,66,30,21,22
487,André Ayew,82,80,54,68,57,78,78,88,73,81,86,92,80,75,75,57
11649,Boris Hüttenbrenner,60,47,59,58,61,65,33,82,83,55,55,57,73,57,31,40
15028,Drew Talbot,52,54,56,54,63,65,62,65,60,66,60,70,55,54,45,40
13432,Moon Jun Ho,53,63,23,34,27,81,79,60,44,82,58,38,30,49,43,35
8087,Khoren Bayramyan,69,73,48,43,22,73,75,57,36,91,92,51,45,61,48,49
4480,Walter Ayoví,73,72,63,69,69,68,69,77,74,69,69,66,59,77,49,71
11355,Troels Kløve,70,68,38,28,59,80,69,67,58,89,77,52,43,63,52,42
4774,Dabney Dos Santos,73,75,40,40,55,90,87,76,42,75,88,62,47,65,55,53
13821,Davis Curiale,52,47,11,15,15,74,73,62,76,54,67,78,65,64,56,50
5317,Nicklas Bärkroth,72,76,23,41,25,90,82,65,59,87,86,70,32,79,56,69
3032,Diego Biseswar,76,77,23,23,31,75,78,65,70,82,81,70,42,76,62,69
1342,Felipe Gutiérrez,80,72,55,53,68,68,68,79,54,80,76,50,51,73,66,72
7540,Nicolás Ibáñez,58,59,13,19,14,73,75,73,69,72,70,77,70,70,68,39
1842,Oier,76,64,70,72,78,72,74,90,72,72,66,78,68,64,61,45
6509,Ognjen Gnjatić,65,57,62,60,68,55,62,75,86,46,48,59,58,66,32,35
4695,Ansel Barnisco,61,64,72,71,72,64,63,72,80,61,51,62,69,55,51,42
13688,Phakamani Mngadi,63,68,24,32,31,81,73,41,51,83,68,68,32,55,53,45
10184,Park Yong Ji,63,65,18,16,14,82,83,56,61,65,80,59,65,52,61,55
6373,Sherif Ekramy,24,12,12,14,15,60,55,23,64,55,42,68,14,23,13,13
13388,Borja Galán,63,58,15,10,16,56,66,63,61,67,44,66,59,70,62,43
17344,Jordan Richards,56,55,39,31,41,67,68,57,40,66,62,36,35,46,46,40
14491,Lewis Young,58,61,57,55,57,77,79,72,33,82,80,73,38,54,47,46
2078,Giovani Lo Celso,79,74,28,48,34,76,77,74,57,78,78,57,36,58,55,72
10887,Jackson Crusso,65,64,52,64,59,67,66,69,70,71,68,72,46,65,48,50
7126,Bennard Kumordzi,65,62,57,62,72,53,43,62,75,58,58,66,72,73,57,50
10222,Luis Quintana,59,56,63,65,62,59,60,69,70,66,59,87,55,49,41,42
17220,Patrick Born,24,16,18,19,23,44,47,37,66,51,36,55,16,23,13,11
4691,Macarinho Louro,77,75,23,26,26,87,77,56,58,82,83,51,56,54,61,56
9899,Pedro Monteiro,46,31,64,65,62,34,34,59,81,42,40,54,70,48,22,32
8603,Marko Mirić,67,65,23,22,38,58,65,66,69,43,50,53,69,67,69,41
4215,Clément Tainmont,72,69,45,44,39,61,71,76,69,62,68,59,40,76,63,68
7948,Diego Vallejos,67,63,19,18,60,78,83,82,85,73,85,83,61,71,65,26
2672,Iliass Bel Hassani,77,78,39,41,42,72,68,58,60,77,78,60,46,71,64,64
11973,Adam McDonnell,66,62,48,56,53,72,70,64,56,71,75,60,49,54,56,58
10458,Iván Malón,59,45,63,68,64,74,68,71,72,51,59,70,54,61,28,24
527,Francesco Totti,91,82,14,10,24,43,34,54,75,60,59,34,42,88,81,90
12968,Brad McKay,35,52,60,61,57,68,70,61,75,57,44,73,61,29,24,29
9931,Elliot Käck,64,62,52,61,50,80,87,86,51,82,71,72,51,68,37,54
11637,Michael Doyle,53,52,64,63,65,48,53,81,74,65,57,72,54,63,47,52
16118,Juan Jiménez,24,18,16,13,18,42,40,42,50,47,34,58,22,24,13,18
1266,Sebastián Pérez,79,73,68,70,71,70,66,78,64,72,69,70,50,72,50,59
12172,Tomás Asta-Buruaga,54,45,72,62,59,63,69,73,66,34,64,71,61,51,37,41
936,Yoan Cardinale,30,25,18,16,15,53,40,36,76,47,43,55,16,25,14,18
1860,Franck Tabanou,75,74,75,77,70,79,74,79,72,73,76,76,68,83,63,75
8183,Victor Ulloa,66,61,63,59,68,64,58,80,69,74,68,72,67,79,50,57
3001,Martin Hansen,23,13,13,14,24,53,48,33,66,51,50,70,12,15,29,13
16747,Craig Watson,53,52,34,51,27,65,63,53,58,72,71,55,43,52,42,41
5565,Bojan Nastić,62,64,71,70,68,73,70,74,67,64,67,69,60,70,26,34
1888,Younousse Sankharé,75,72,68,69,77,66,69,82,79,52,69,66,70,76,62,50
8432,Nicky Law,65,65,43,42,59,73,71,91,59,71,73,71,50,60,56,63
15210,Josh Tymon,59,60,57,58,56,62,68,58,44,73,59,58,41,25,25,29
11655,Diego,20,19,10,17,13,32,33,29,78,31,32,68,10,24,11,13
5864,Juan Cabezas,62,62,65,62,73,66,70,82,74,56,47,77,68,68,46,36
6262,Julien Faussurier,66,53,67,65,61,67,66,92,67,74,72,80,58,53,44,37
2424,Mitchell Langerak,22,14,15,19,19,48,51,33,64,29,46,65,19,21,13,17
6156,Peniel Mlapa,57,65,17,25,34,71,82,64,86,44,62,74,65,75,69,45
13627,Nikola Zivotic,64,66,33,28,25,73,67,64,58,61,71,47,56,64,58,37
10102,Alhassane Keita,65,63,15,20,14,71,68,67,78,65,64,68,57,64,64,37
11715,Renzo Alfani,45,30,62,64,60,58,60,56,64,56,55,72,68,56,28,30
4242,Gustav Wikheim,72,77,45,42,42,91,90,67,57,69,91,46,37,66,65,33
11363,Lukas Fernandes,22,23,12,16,21,42,42,35,58,52,57,52,11,17,10,18
10824,Yutaka Yoshida,63,64,57,59,59,72,65,69,60,85,78,77,53,39,22,31
1618,Andeson Trigo,73,76,65,77,62,88,82,84,67,83,87,64,60,70,60,77
439,Patrick Herrmann,79,83,27,40,29,87,88,64,56,82,86,69,55,78,76,50
4957,Kenan Kodro,66,71,15,37,32,57,68,68,77,56,58,64,73,73,70,34
1219,Leon Bailey,78,80,12,18,21,94,93,71,56,77,89,87,57,79,63,73
5716,Ertuğrul Ersoy,51,50,65,66,66,65,62,70,79,54,50,72,70,45,22,29
15289,Andreas Helmersen,60,54,18,19,22,67,53,59,56,54,57,60,52,65,58,42
348,Miguel Layún,78,77,71,76,79,82,83,86,67,77,78,75,66,80,67,74
7005,Marko Simić,59,55,67,65,68,66,65,73,78,52,47,48,72,53,26,22
16927,Naoki Hatta,12,4,5,13,8,31,26,14,42,45,25,62,11,12,6,13
7944,Sondre Løvseth Rossbach,23,17,19,17,18,45,44,37,65,55,36,70,14,22,15,21
5693,Marcelo Hermes,68,70,65,68,62,75,68,83,45,75,77,62,50,58,61,37
10925,Karl Vedova,67,58,64,62,60,62,63,66,70,63,50,72,50,68,48,48
2054,Lafortiscinho,71,72,73,76,73,81,83,81,62,70,80,73,72,54,48,65
8800,Christopher Oikonomidis,68,70,49,51,49,69,67,59,61,65,71,48,54,63,63,56
10344,Marcos Ureña,64,65,36,31,50,83,85,72,63,73,86,50,55,59,64,59
507,Vedad Ibišević,76,72,20,22,30,54,64,68,79,59,66,72,82,80,85,56
157,Adrien Silva,85,82,80,73,84,64,65,89,62,67,73,56,61,83,71,78
13769,Joe Day,23,11,13,15,17,57,55,37,79,53,61,60,11,23,12,15
8854,Walmer Pacheco,56,55,56,63,65,90,88,81,38,85,75,85,44,34,44,32
16742,Mohammed Al Mutawa,57,51,33,46,36,49,52,61,69,66,62,57,49,49,34,31
13131,Dane Massey,60,56,59,62,60,55,62,73,59,65,73,78,63,56,50,67
2295,Brou Benjamin Angoua,67,37,74,71,69,62,52,64,76,65,65,79,72,50,36,28
3463,Gonzalo Espinoza,73,72,60,61,70,70,60,83,79,68,73,56,52,76,53,76
5597,Shintaro Kurumaya,66,65,63,68,66,82,76,86,65,64,81,71,52,70,50,30
17209,Joel Baraye,46,46,41,52,48,74,73,64,61,65,57,59,49,51,39,29
10775,Johannes Eggestein,63,59,23,20,36,65,67,55,52,66,73,64,65,62,70,42
16639,Corey Addai,11,6,8,13,9,22,22,19,42,22,23,37,12,23,6,12
15899,Miguel Ortega,15,14,21,12,41,29,29,26,59,25,58,58,10,21,31,33
598,Danilo,78,73,73,79,81,77,82,83,79,66,75,75,68,85,61,76
13827,David McAllister,60,53,54,55,68,61,68,76,65,75,70,73,57,67,40,45
13941,Alexandr Sobolev,50,50,29,29,28,50,61,61,72,49,57,71,71,61,66,27
10922,Daniel Mancini,66,66,53,59,52,73,69,73,56,77,70,74,45,60,32,51
1651,Ömer Ali Şahiner,76,77,65,69,69,82,83,74,58,79,78,80,52,74,60,76
14986,Bartosz Kaniecki,22,13,13,14,25,44,49,35,67,43,36,62,15,25,12,12
4968,Tomasz Kędziora,63,62,69,71,64,74,79,75,71,67,71,73,71,57,37,37
16231,Lee Soon Min,52,54,52,52,50,67,60,62,50,66,52,56,40,34,34,48
14932,Manuel Briones,61,45,59,55,55,69,66,55,70,63,68,88,51,51,37,26
2931,Daniel Villalva,75,78,19,22,49,91,87,72,29,96,92,86,63,72,68,63
16485,Joel Coleman,19,17,14,13,16,40,49,40,60,65,48,58,11,22,17,11
15164,Marcin Warcholak,43,49,63,67,52,67,55,60,71,61,51,65,41,43,26,28
5965,Filip Starzyński,71,72,55,36,67,45,32,62,60,63,57,66,35,69,56,77
16870,Joakim Barstad,29,29,49,55,56,63,55,59,63,51,42,72,46,39,21,31
2788,Solomon Kverkvelia,41,31,74,75,80,68,70,77,83,46,41,70,73,48,23,27
4110,Kehinde Fatai,74,69,20,19,19,82,85,63,73,68,78,78,72,75,73,60
11643,Malik Couturier,51,19,64,65,64,42,43,68,70,47,27,80,58,37,25,29
8376,Francesco Migliore,63,63,63,64,62,74,73,90,72,86,73,84,60,55,26,57
3804,Darío Cvitanich,72,71,29,33,31,71,70,49,69,75,72,80,72,68,70,66
13892,Paulo Alves,62,60,45,47,33,63,65,54,50,68,70,56,48,63,52,52
5209,Roderick,57,53,68,66,68,40,50,50,90,33,34,52,68,68,26,32
4733,Giovanni Troupée,70,74,68,64,66,75,79,84,69,74,69,68,55,62,44,49
11654,James McPake,57,44,61,54,51,65,43,32,87,49,57,86,69,43,49,69
5690,Alejandro Romero Gamarra,73,74,27,29,28,85,82,62,42,84,89,57,33,59,53,45
7624,Marc Navarro,67,54,63,64,63,58,69,75,69,56,50,55,69,71,51,51
4665,Daisuke Suzuki,66,54,67,71,71,64,67,80,68,69,67,74,72,51,28,40
6859,Tiago Caeiro,60,57,23,20,20,46,34,40,84,44,49,68,78,81,72,31
10146,Andrés Correa,52,52,58,64,63,75,78,76,62,74,75,81,54,64,22,43
14363,Alex Bray,53,56,21,30,31,76,75,75,39,72,74,51,26,62,59,41
8003,Miroslav Lobantsev,22,17,16,12,16,46,50,36,71,46,34,64,16,15,13,20
17317,Markus Myre Aanesland,45,46,14,20,11,54,47,52,40,78,56,65,54,47,58,32
2214,Amato Ciciretti,75,75,28,24,32,85,86,63,42,77,88,43,43,68,59,67
15032,Alex Lawless,57,51,47,48,55,61,64,64,71,62,61,61,51,52,49,35
12377,Michał Miśkiewicz,15,21,15,25,15,33,42,31,70,40,36,55,15,20,11,23
10021,Daniel Lovitz,63,65,40,50,43,76,79,73,58,72,67,64,44,53,58,37
6718,Everaldo,67,66,19,21,16,77,73,68,67,58,72,72,66,60,68,62
8548,Lloyd Dyer,63,69,36,35,47,88,88,66,58,77,83,61,37,58,51,56
2789,Jan Kopic,75,78,26,31,29,78,81,66,54,72,76,57,47,73,65,56
11579,Antoine Ponroy,47,46,68,67,58,51,50,53,72,57,39,58,60,45,35,24
14413,Enock Kwakwa,62,58,54,48,59,76,70,75,40,90,88,74,41,61,33,35
12582,Henrique Martins,62,58,56,63,61,58,56,65,48,70,72,63,60,51,34,48
3033,Bueno,79,74,42,34,45,66,68,53,57,74,81,56,66,80,73,66
17092,Linus Sahlin,46,27,52,51,51,58,60,48,60,51,53,65,49,24,18,14
9758,José Méndez,63,68,15,20,30,83,79,60,55,75,73,62,38,65,55,53
14577,Alvaro Rodríguez,49,49,63,57,59,62,61,60,53,66,60,58,39,49,38,33
11336,Igor Rocha,14,18,12,17,27,47,45,23,61,57,33,59,15,22,12,19
7329,Greg Tansey,64,63,60,62,60,65,69,90,82,63,70,80,60,75,63,77
13894,Itsuki Oda,52,34,61,57,61,61,57,63,61,58,43,66,59,35,23,29
5274,Sercan Sararer,71,74,32,42,34,81,82,64,68,78,76,63,58,73,65,48
7407,Cícero,65,61,35,35,25,50,64,40,85,65,58,70,72,72,67,44
13868,Michael Nelson,42,37,59,56,59,38,41,61,89,33,36,62,57,27,18,24
12723,Maximilian Wöber,50,44,59,58,64,64,67,74,71,77,68,67,62,48,32,31
9067,Jaime Gómez,66,73,62,60,63,78,79,79,65,77,75,55,62,66,59,44
6879,Paweł Cibicki,65,63,25,30,21,80,81,78,56,65,87,59,57,63,69,64
1914,Clément Chantôme,75,71,70,71,73,64,65,70,73,69,67,72,73,73,63,72
15434,Liam Wakefield,55,49,60,57,54,63,56,61,70,67,55,70,60,52,34,35
6478,Edu Albacar,73,66,69,66,71,59,66,64,70,69,59,57,49,84,59,86
11834,Kosuke Nakamachi,41,44,65,64,63,59,57,72,71,74,84,61,42,52,33,35
14490,Jamie Devitt,53,67,27,31,31,78,72,68,33,70,82,62,30,64,57,67
5998,Jacob Murphy,66,70,27,34,16,85,83,67,58,74,81,51,31,71,64,66
10828,Rodrigo Tapia,61,55,64,65,55,79,78,67,72,61,65,83,57,45,44,39
12432,Oliver Lancashire,40,22,63,62,58,66,52,71,76,54,59,76,63,44,27,24
8790,RJ Allen,64,66,67,63,59,69,69,68,79,58,65,67,56,42,35,29
2492,Cássio,22,12,16,14,22,42,49,39,66,48,55,75,12,24,11,13
16197,Kieran Kennedy,44,30,54,59,48,52,53,57,70,58,58,72,43,33,22,27
12200,Tom Lapslie,59,59,58,66,59,64,69,84,62,71,62,83,56,56,49,46
277,Vincent Enyeama,23,11,12,11,21,50,54,35,71,59,60,80,10,35,19,71
7447,Kim Chi Woo,57,54,58,60,66,82,81,69,64,78,86,84,60,69,49,72
2981,Kyle Bartley,63,40,72,69,69,67,64,78,83,34,46,54,76,36,24,34
11262,Bae Cheon Seok,61,58,22,22,22,62,68,73,77,48,57,68,72,60,62,24
6627,Pica,55,52,64,67,64,39,47,52,77,62,41,67,72,66,24,29
7842,Claude Gonçalves,66,63,61,62,72,69,72,69,64,78,71,71,49,56,28,49
12974,Rhys Healey,59,56,14,18,15,81,74,59,56,72,79,62,55,63,66,39
1193,Jaime Valdés,82,74,29,34,53,71,66,72,57,75,72,33,45,75,65,78
7356,Michael Bostwick,59,49,61,62,68,65,52,90,85,34,58,59,67,76,49,63
11473,Billy Kee,59,53,26,21,19,54,61,74,80,82,73,73,67,66,65,55
4589,Israel Damonte,72,70,69,67,70,69,54,56,66,69,68,55,65,62,56,61
10326,Charly Charrier,63,64,29,37,39,68,70,61,61,61,69,46,51,55,49,47
11659,Tommy Naurin,17,13,12,16,14,35,35,36,67,30,27,62,20,23,14,20
11694,Dimitris Nikolaou,52,24,62,63,59,60,63,66,74,51,41,74,58,53,25,29
17198,Memo Rodriguez,52,57,31,44,38,69,66,63,48,79,70,61,43,50,31,33
15096,Roni,66,57,29,32,22,66,66,48,51,75,57,42,41,66,63,41
11259,Markus Schwabl,56,48,59,63,58,71,76,82,66,71,67,74,58,49,33,38
6563,Facundo Silva,68,76,41,47,45,73,77,60,57,76,77,73,71,63,56,47
11185,Ismael Quílez,58,63,72,70,73,72,71,64,56,78,80,78,49,33,29,37
5672,Alexis Castro,68,72,58,52,74,78,77,70,59,73,78,65,67,63,66,58
10713,Zaydou Youssouf,63,66,56,58,62,73,71,75,54,76,68,59,47,72,46,52
10205,Nasiru Mohammed,67,65,20,14,12,87,84,60,36,80,87,73,29,42,59,34
5847,Gaspar Iñíguez,71,68,63,61,66,68,68,78,72,78,75,72,49,68,43,45
11120,Mattia Zaccagni,68,61,37,48,41,64,62,63,35,65,65,51,46,64,48,43
6646,Aminou Bouba,37,35,65,70,64,69,65,74,90,34,34,74,62,45,30,37
11217,Jonatan Straus,58,65,66,65,60,74,74,72,70,64,61,61,39,39,41,32
12630,Jordan Pierre-Charles,54,50,63,64,62,70,66,62,59,64,62,65,59,40,22,30
15824,Vicente Gatica,51,49,19,21,19,62,55,33,56,54,61,63,66,65,59,43
7668,Fepe Avedo,45,22,22,18,32,74,35,58,64,50,61,67,25,35,25,35
2494,Brad Guzan,28,14,15,14,19,50,47,30,76,47,47,72,12,24,14,11
7187,Ross Draper,65,64,61,61,67,63,61,82,91,54,47,70,68,58,57,57
11339,Lukas Grozurek,64,65,26,25,25,74,76,81,76,48,72,71,61,64,63,31
7874,Pedro Muñoz,69,69,14,17,22,88,87,85,65,70,87,56,46,57,58,41
918,Raphaelito Anjos,21,9,12,13,33,41,42,29,79,41,34,67,11,21,8,22
14398,Ahmed Mohammed Krenshi,59,63,25,32,50,63,64,56,52,71,70,57,41,67,37,40
3565,Greg Cunningham,70,68,69,68,66,78,78,75,72,70,73,73,71,60,50,52
8364,Abdul Osman,63,55,65,61,67,66,70,83,75,72,56,71,62,33,34,33
10141,Nicolás Orellana,69,67,13,23,27,73,73,69,70,65,70,72,68,68,70,43
9853,Pablo Rojas,58,63,24,26,22,90,92,78,57,85,83,75,43,65,64,29
14798,Lukas Klünter,56,49,56,58,50,65,68,61,65,55,65,60,62,43,29,29
14450,Sacha Petshi,57,49,50,55,62,61,71,82,76,37,60,75,61,52,35,41
1141,Jay Rodriguez,75,79,16,21,44,79,84,85,71,65,79,81,76,75,79,29
15797,Tobias Schützenauer,23,11,15,18,16,47,41,44,57,58,32,64,22,24,20,10
1442,Serey Dié,72,68,77,76,76,73,68,86,75,80,78,80,64,62,43,55
1170,Robert Snodgrass,79,79,28,41,46,69,63,79,70,66,75,60,44,81,74,82
10590,Mikael Dahlberg,59,52,34,42,36,42,53,74,89,36,36,79,75,64,64,32
10712,Okwonkwo Orji,70,71,24,32,21,75,74,69,64,53,65,49,52,72,58,54
7469,Raúl Cámara,65,67,66,65,57,80,86,88,68,70,84,80,52,59,45,40
12763,Gérson Damesio,38,17,14,17,20,41,42,52,54,43,35,49,32,31,11,16
7630,Unai Simón,16,12,11,12,26,46,48,45,73,47,32,58,18,17,14,14
15383,Jeje Lalpekhlua,57,51,23,29,34,77,74,56,59,58,69,52,57,59,63,58
15072,Samuel Tetteh,59,64,15,14,15,76,78,57,46,69,69,61,47,64,60,62
14434,David Henen,65,68,15,12,28,69,74,56,68,62,72,65,54,61,59,52
7063,Luciano Slagveer,68,67,58,45,50,90,91,71,63,70,83,72,57,65,66,42
3237,Youssef Ait Bennasser,76,77,56,61,65,75,73,60,59,68,74,71,58,72,56,56
14384,Thomas Lehne Olsen,62,60,20,26,12,78,76,58,68,55,61,55,60,71,61,70
1620,Dani Rochelinhas,76,75,31,32,41,81,72,71,54,67,82,51,51,55,64,73
5961,Julian Schauerte,66,63,66,71,59,75,75,78,63,76,76,74,57,48,31,59
14786,Axel Disasi,29,21,50,56,50,54,58,56,90,26,34,57,67,54,20,27
11449,Brent McGrath,65,57,13,12,13,73,75,88,70,54,71,60,50,59,67,41
15141,Rodrigo Alírio,40,55,55,63,60,79,76,60,55,67,67,74,60,43,26,27
14841,Dion Kelly-Evans,58,56,50,58,54,84,83,64,56,80,79,82,41,54,36,39
5628,Jonaldo Monteiro,61,55,66,65,63,75,74,81,67,73,71,56,61,52,51,55
11300,Kévin Afougou,42,26,67,67,62,67,71,70,72,59,48,81,61,36,27,33
5168,Esteban Alvarado,21,13,15,13,18,51,52,40,68,44,58,72,17,25,18,11
12823,Pablo Aranguiz,60,64,38,45,29,62,74,75,46,72,68,51,39,51,50,41
16448,Jack McMillan,40,37,50,57,59,67,69,59,65,55,53,62,53,34,26,28
9446,Richard Sukuta-Pasu,65,62,17,23,32,73,72,71,84,48,67,64,65,71,61,49
2475,Micah Richards,63,60,62,76,71,74,76,50,88,67,70,90,77,63,40,32
1066,Sébastien Corchia,76,74,77,78,74,75,75,80,67,78,76,68,68,75,58,81
14795,Enis Bunjaki,52,59,22,15,20,67,67,53,73,70,69,64,59,60,60,38
16627,Kristian Strande,45,37,51,56,52,61,66,55,57,58,53,72,50,42,20,22
2298,Miloš Ninković,74,75,44,53,59,72,74,73,66,63,77,59,45,69,70,59
10335,Alex Schalk,68,71,23,32,26,76,75,74,51,84,76,70,57,64,61,59
14767,Alexandre Olliero,25,13,14,16,17,47,45,23,76,41,39,59,20,17,17,18
8575,Don Cowie,64,66,66,63,66,62,65,86,65,71,71,71,36,67,60,65
9321,Je-Vaughn Watson,64,64,63,63,63,79,79,69,83,51,74,80,62,80,57,43
1111,Valentin Stocker,81,78,29,35,50,75,68,76,64,75,79,72,52,65,73,73
8701,Hirofumi Watanabe,52,23,65,66,68,58,59,57,82,50,41,74,63,39,18,24
1568,Cejudo,82,80,41,53,51,76,77,73,70,65,76,63,53,81,61,61
6788,Stipe Vučur,46,30,64,63,62,53,69,67,92,48,47,62,73,39,20,21
15537,Illia Briukhov,47,55,63,67,57,64,53,61,45,73,51,60,51,36,35,39
3702,Carlão,67,59,69,72,71,66,69,74,74,70,68,78,64,58,44,40
7531,Bernardo Cuesta,59,57,19,17,22,66,71,75,71,74,68,84,67,67,68,33
1245,Camarasa,80,72,58,68,70,65,61,75,76,69,67,72,57,76,66,66
1787,Luna,75,68,67,80,68,73,75,83,75,69,67,80,59,78,59,45
12334,Brian Gartland,42,24,61,63,55,32,42,64,84,32,38,59,66,50,23,29
